id,document,label,label2
221,저는 플레이리스트를 다양하게 만들어서 기분에 따라 바꿔 듣는 타입인데 이번에 플레이리스트 곡 자동 업데이트부터 곡 삭제도 편하게 할 수 있게 업데이트 된 거 정말 편리합니다,1,-1
222,아쉬운 점은 특별히 없지만 가끔 듣고 싶은 팝송이 없을 때가 있어요,0,4
223,곡 추가 열심히 해주세요,0,4
224,감사합니다 ㅡ,1,-1
225,데이터랑 와이파이를 연결 하고 있는데도 계속 네트워크가 불안전하다고 뜨고 혼자서 튕기더라고요이러면 쓰기가 너무 거북해지네요,0,5
226,제발 오류좀 어떻게 해주세요,0,0
227,지니뮤직 매일 쎃는데 갈아타고 싶어지네요,0,0
228,분명 아침까지만해도 였는데 집에 오니까 자동 업뎃이 돼서 갑자기 인터페이스가 변해서 좀 당황했었습니다,0,3
229,이번에 새롭게 변한 버젼의 재생화면 디자인이 더 직관적으로 변한게 맘에 들고 전체적으로 더 깔끔해진 것 같아서 더 맘에 듭니다 전이랑 버튼들 위치가 조금 달라져서 살짝 헤메긴 했지만 오히려 전보다 깔끔하고 좋네요,1,-1
230,플레이어 파형이 안나오는게 살짝 아쉽 맨날 있다가 없으니까 허전한 느낌이네요ㅠㅜ,0,3
231,저번 버젼에선 없으면 허전했는데 여기는 안어울릴 것 같아 보이긴 합니다,0,3
232,그리고 재생목록에서 바로 마이앨범을 불러 올수 있는 점이 맘에 듭니다 마이앨범 같은 경우에는 재생 목록 바꿀 때 마다 약간 백업 해두는 느낌으로 사용해 오고 있었는데 마이앨범의 사용이 더 편해지고 사용법이 더 다양해진 갓 같아서 좋습니다,1,-1
233,타이머신 같은 경우에도 정말 좋아요,1,-1
234,진짜 만드신 의도대로 감성이 밀려옵니다,1,-1
235,딱 한번만 들었던 노래들 도 같이 껴있어서 살짝 아쉽긴 한데 설정을 통해서 몇번 이상 들은 노래들이 뜨도록 한다면 더 좋을 것 같습니다,0,3
236,아 그리고 전보다 아쉬워진 점이 하나 있는데 재생 목록에서 전에는 곡을 왼쪽으로 밀면 바로 삭제를 할 수 있어서 정말 편하게 썼는데 이젠 마이앨범 타임머신쪽으로 넘어가서 좀 많이 아쉬워요 ㅠㅜ 삭제하기가 살짝 불편해졌습니다,0,3
237,진짜 이부분은 꼭 읽어주셨음 싶은데 보통 사람들이 재생목록을 하나만 두고 계속 듣잖아요,0,3
238,그러니까 재생목록에서 마이앨범 이나 타임머신 쪽으로 스와이프로 넘어가지 않고 터치로만 넘어가게 해도 편하게 쓸 수 있을 것 같습니다,0,3
239,스와이프로 넘어가니까 오히려 살짝 불편한 부분도 있습니다,0,3
240,옛날처럼 곡 삭제 하려 하다가 넘어가고 그래서 스와이프로 곡 삭제 기능 다시 돌아오게 해주시면 안될까요ㅠㅜ,0,3
241,안그랬는데 자꾸 끊기네요몇달째에요어플이랑 충돌이 나는건지너무 불편하네요 개선해주세요,0,2
242,이러다가 다른 음악어플로 갈아탈듯,0,0
243,진짜 애플워치 를 사느냐 셀룰러를 사느냐 고민 엄청 하던 중에 오늘 아침 지니 공지뜬거보고 바로 셀룰러 결제했어요ㅋㅋㅋ,0,0
244,멜론만 한 년 쓰던 중이었는데 미련없이 지니에 남습니다,0,0
245,너무 좋아요,1,-1
246,몇 달 지니랑 멜론 비교하면서 같이 써봤는데 인터페이스도 깔끔하고 멜론보다 차트도 좀 업뎃이 잘되는 기분이에요,1,-1
247,멜론은 한참 고정알박기 마냥 차트 업뎃이 안될때가 많아서 매번 같은 노래만 들을 때가 많았는데 그 부분도 해결되고 위까지 있어서 좀 더 폭이 넓은거같아요 ㅎㅎ,1,-1
248,지니뮤직 정말 오래사용중인데 왜 곡목록에서 노래듣다가 앱 종료후 다시 실행하면 왜 제가만든 플레이스 노래목록으로 노래가 자동으로 실행하는거죠,0,1
249,증말 불편해 죽겠어요 ㅠㅠ,0,0
250,빨리 고쳐주세요,0,0
251,제 리뷰 보라고 별개 띄웁니다,0,0
252,저 아이폰 기종에 무제한 데이터인데 데이터 쓰면서 음악 듣는데 맨날 네트워크 연결이 불안정하다고 뜹니다,0,5
253,스트리밍 음악 재생도 너무 느리구요,0,2
254,노래 검색도 버퍼링이 너무 심하고 그냥 전부다 슬로우모션같습니다,0,2
255,리뷰 쓴 적이 없는데 이건 진짜 말을 해줘야겠어서 하는 겁니다,0,0
256,지니 리뷰 목록 보니까 저 말고도 이런 사람들이 정말 많은 것 같은데 언제까지 그냥 두실 거에요,0,0
257,이러다가 사용자 확 줄어드는 때 옵니다빨리 개선 좀 해주세요,0,0
258,말만 업데이트지 달라지는 것도 없고 그냥 사람 인내심 테스트 하는 것 같네요,0,0
259,인스타 유튭 인터넷 카톡 전부 다 진짜 잘되는데 지니만 네트워크가 불안정한 건 대체 뭐가 문제인지 좀 알려주세요,0,5
260,리뷰에 형식적인 답변만 하지 말고 제대로 고객들이 이야기하는 불만들에 행동으로 대처하는 모습을 보여주시기 바랍니다,0,0
261,아니 난 안듣고 싶고 궁금하지도 않은 임 땡 웅으로 차트가 도배수준이에요,0,0
262,짜증나게 다른 좋은 곡들 여러가지를 듣고싶은데 노래 좋은 거 알겠는데요,0,0
263,제발 막아주세요,0,0
264,유플러스 장기 고객이라 엠넷부터 오래 써온 사용자입니다,0,0
265,업데이트 해주셨으면 하는 부분이 있어서 리뷰 작성합니다,0,0
266,잠금화면에 예쁜 사진이나 제가 좋아하는 아이돌 사진을 해놓을 때가 많은데 지니 노래를 들으면 잠금화면에서 거의 중앙 절반을 차지해서 슬프게도 제가 좋아하는 아이돌의 얼굴을 보기 힘들어요,0,3
267,하지만 전 핸드폰을 볼 때 웬만하면 거의 계속 노래를 듣는단 말이죠,0,0
268,그러면 전 계속 지니 노래 위젯 창만 보고 있는 거겠죠,0,0
269,제발 위젯 창 모양을 마음대로 바꿀 수 있게 만들어주세요,0,3
270,좀 조그맣게 띄울 수 있게 해주시거나 아니면 투명으로 만들어주세요,0,3
271,제발요ㅠㅠ,0,0
272,예전에 리뷰로 디자인 바꿔 달라고 했었는데 시간 조금 지나고 디자인이 예쁘게 바뀌어서 너무 너무 좋았습니다,1,-1
273,예전 리뷰 찾아본다고 월 때로 거슬러 올라가며 리뷰들을 봤는데 많은 사람들이 갑인냥 행동하는 모습에 너무 마음이 아팠구여 많이 힘드시겠구나,0,0
274,생각이 들었어요,0,0
275,저는 불편함을 서버 튕겼을 때 제외하고 딱히 못 느꼈는데 말이죠,0,2
276,최근은 음악을 들을 때 정말 짧게 소리가 밀린다고 해야 하나 뚜둑 하는 느낌으로 끊기는 게 있어요,0,2
277,많이 불편하진 않지만 속상하네요,0,0
278,그리고 어느 장단에 맞춰야 할지 모르겠더라고요 저는 디자인 바꿔 달라고 징징거렸는데 어떤 사람 리뷰 보니 디자인 바꿀 생각 말고 서버나 개선하라고 하더라구요,0,3
279,되게 덩달아 속상하고 죄스럽더군요,0,0
280,혹시 색깔 테마 같은 건 못 만들겠죠,0,3
281,지니가 파란색이 상징인 건 알지만 몇 년 동안 파란색이니 약간 질려서요 테마로 노랑 빨강 초록 등 간단한 색만 바꿀 수 있도록 가능할까요 고객의 소리를 잘 들어주시는 지니를 언제나 응원합니다,0,3
282,다크모드단축어 자동화 기능등 업데이트좀 해주세요,0,3
283,저 혼자 제 계정 개로 아이패드랑 아이폰 두 개로 번갈아 듣고 있거든요,0,0
284,노래 듣고 있으면 다른 기기에서 로그인됐다고 재로그인 하라고 뜨는데 아이디 비번 자동저장 기능을 만들어주시든지 자꾸 저거 뜰 때마다 일일이 아이디랑 비번 쳐서 로그인 해야하는데 너무 귀찮아요,0,3
285,재로그인 하라고 하면 제발 아이디만이라도 자동저장 돼있게 해주세요,0,3
286,엠넷 음악 다운로드 사용자였음 갑자기 사전공지도 없이 지니로 변경되었다고 이전하라고함 이전 신청했음,0,0
287,몇년동안 다운받아놓은 노래 다 사라짐,0,0
288,플레이 리스트도 제대로 안넘어옴,0,0
289,공지에 구매내역가서 다운받았던 노래 다시 다운 받을 수 있다고 나와서 갔더니 노래 구매내역 아무것도 없음,0,0
290,이번주에 다운 받았던 노래마저 다시 받으려니 음원 다운로드 횟수 차감됨 장난하는거도 아니고 문의글 남겼으나 이틀 지나도록 답변도 안달림,0,0
291,틈틈이 전화 수십통 했으나 통화 연결 한번도 안됨,0,0
292,정리해서 음악을 듣는 편인데 편집 기능에서 정렬된 부분이 사라진건가요 아무리 뒤져봐도 안나오네요,0,0
293,재생목록과 플레이라스트 분리등 여러모로 편의성은 좋습니다,0,0
294,여러기능들 넣느라 그런지 앱이 무겁네요,0,1
295,아이폰이고 특이사항은 없는데 앱구동이 느리다거나 재생오류가 빈번합니다,0,1
296,이전에 벅스 애플뮤직 등 다 이용했을 땐 이상없었는데 유독 지니만 이런일이 빈번하게 발생하니 쓰기가 힘드네요,0,0
297,단축어로 재생일시정지 다음곡 등 기능 추가해주세요,0,3
298,현재 애플뮤직 유튜브뮤직 벅스만 지원해서 불편합니다,0,0
299,최근 업데이트 후 중복곡 재생이 안되네요중복곡 재생목록에서 제외 후 재생은 되는데추가곡에서 제외 로 설정을 해두면 중복곡은 따로 재생이 안되는데 어떡해야하나요 ㅠㅠ,0,3
300,지니뮤직 정말 잘 쓰고있는 고입니다,1,-1
301,요즘 음악어플 다양하게 캡쳐해서 스토리에 올리는걸 빈번하게 볼 수 있는데 지니뮤직을 쓰는 저는 로고가 너무 올드해 무조건 로고 안나오게 음악어플 내에서 캡쳐하거나 다른 어플을 이용합니다,0,0
302,지금 로고처럼 투박한 영문 말고 필기체를 이용해 요즘 감성을 노리는 건 어떨까요 색상도 되도록이면 무채색이 좋겠지만 아이덴티티를 가져가려면 아예 흰색에 쨍한 파랑 필기체나 아예 파란 바탕에 흰색 필기체 영문이 예쁠 것 같다는 생각이 들어요,0,3
303,지니뮤직 쓰면서 그거 하나가 참 아쉬워 의견 드립니다,0,3
304,지니뮤직에서 다른 이용권 사용없이 다운로드만 이용중인데 플레이리스트에 저장곡들만 넣어두고 재생 시켰는데 미리보기로 재생되길레 지니 저장곡으로 들어가 재생했었는데 오늘 재생 시켜보니 처음 몇곡은 잘 나왔다가 갑자기 몇곡 지나니 분 미리듣기 버전으로 나오더라구요,0,0
305,아무것도 안 건들이고 핸드폰 두고 다른 일중이였는데 놀라서 지니뮤직앱 들어가보니 오류 때문인지 지니 저장곡 버튼이 사라졌습니다,0,1
306,아직까지도 계속 안 나오는중인데 단순 오류더라도 지니저장곡에 들어가 선택해야하는 번거로움 고쳐주셨으면 좋겠습니다,0,3
307,현재 아무 노래도 못 듣고 있습니다ㅠㅠ,0,0
308,지니뮤직 정말 잘 쓰고 있는데 이거 때문에 갈아탈까 고민하는중입니다,0,0
309,애플워치 단독 재생 너무기대되요 ㅠㅠㅠㅠ 지니만 몇년째 사용하는지 모르는데 애플워치사고나서 애플뮤직도 가입해야하나 했지만단독재생 월에 나온다고 해서 열심히 존버중입니다,1,-1
310,그리고 무엇보다 제가 지니가 정말 좋았던게 친절한 상담가분들입니다,1,-1
311,바쁘시고 힘드실텐데 항상 친절한 상담해주셔서 감사합니다 ㅎㅎ,1,-1
312,앱도 정말좋아요,1,-1
313,특히 젤좋은 서비스는중복음악 삭제할수있는게 짱짱 ㅎㅎ번창하세요,1,-1
314,앞으로 기대많이해요,1,-1
315,한국 아이돌 노래만 들을 수있게 아이돌 차트가 생기면 좋겠어요,0,4
316,정말 원해요 ㅜㅜㅜ 인기차트 들을때마다 랩 발라드 트로트 등등이 많아서 너무 불편하거든요ㅠㅜ,0,4
317,트롯차트 팝송차트는 있는데 차트도 있으면 너무 좋을 것 같아요,0,3
318,그리고 스밍지수와 상위 몇 프로인지 알려주는 기능은 사라진 건가요 ㅠㅜ 상위 프로 될 때 가지 들으려 했는데 아쉽네요,0,3
319,다시 생겼으면 하는 마음입니다,0,3
320,그 외에는 너무 다 좋고 만족합니다,1,-1
321,전 영원히 지니 쓰겠습니다,1,-1
322,개발자님 항상 파이팅 하십쇼,1,-1
323,트롯차트 생겼으니 인디차트도 만들어주세요,0,3
324,인디음악 매번 찾으러 다니기 힘들어서 인디차트 만들어서 손쉽게 듣게 해주시면 좋겠네요,0,0
325,이젠 이렇게 운영하는거 참 속터져요 돈 쓰고 듣는건데 지니 유저인 사람들은 전혀 배려를 안해주시네요 ㅎㅎ,0,0
326,몇 년간 지니뮤직을 너무 잘 사용해 왔던 유저 입니다,1,-1
327,최근 업데이트 된 버전도 너무 마음에 들어요,1,-1
328,젤리 같고 너무 좋습니다 ㅎㅎ,1,-1
329,다름이 아니라 플레이리스트에 하나씩 곡을 추가하다 보면 갑자기 노래 분위기가 바뀌어서 들을 때 조금 거슬리는 게 있었습니다,0,3
330,그래서 플레이리스트에 폴더를 추가해서 곡을 좀 모아뒀으면 좋겠어요,0,3
331,물론 폴더 정리를 하시는 분들도 있고 안 하시는 분들도 있을 것 같아요,0,0
332,그래서 아예 그걸 선택하여 사용할 수 있도록 설정창을 만들어 주셔도 좋을 것 같아요,0,3
333,코로나 조심하시고 이 사안 고려해 주세요,0,0
334,노래를 들은적도 없는데 어떻게 노래를 들었다고 매번 표시가 나는거죠,0,1
335,노래 들었던 곡도 들은 곡에 표시가 안되어 있구 맨날 즐겨듣던 노래도 못 듣게 되는 곡도 많고 관리가 소홀하네요 노래를 들으려는데 갑자기 에러났다고 재요청중이라고 계속 뜨네요,0,1
336,어딜가나 네크워크는 멀쩡한데 음악이 안틀어지는 경우는 왜그런건지 사람 화나게 하는것도 한계네요 ,0,5
337,최근에 업데이트한것도 별 쓸모없는 업데이트 밖에 안되어있고 제발 고쳐주세요,0,0
