id	document	id
245	그리고 플레이리스트에서 아무곡이나 재생하면 그 플레이리스트로 재생목록이 자동으로 바뀌는 기능도 없네요	0
246	전반적인 인터페이스나 직관성이 많이 떨어지는 느낌입니다	0
247	음질또한 별도의 이용권없이는 좋게 들을 수 없고 솔직히 아직까지 지니에서의 좋은점을 하나도 못느끼고 있습니다	0
248	저 뿐만 아니라 엠넷에서 온 다른분들을 위해서라도 피드백 잘 반영 부탁드립니다 다음 업데이트 기대하고 있겠습니다	0
249	프로필 이미지 앨범 이미지 변경시 자른 이미지를 저장할수 없다 이러면서 오류가 무조건 납니다	0
250	그리고 올레 와 연결은 되는데 올레 에서는 로그인이 정상적으로 되도 분 미리듣기 밖에 안됩니다	0
251	버그가 많은데 고쳐주시기 바랍니다	0
252	언제 업데이트 되나요 엠넷에서 강제로 넘어 왔는데 정말 해지하고 싶은 마음 입니다	0
253	앱 오류들이 너무 많습니다	0
254	그리고 너무 불편합니다	0
255	차량 블루투스 연결시 차량 핸들에 있는 버튼으로 다음 곡 넘기면 칸씩 이동합니다	0
256	에서 로 가는게 아니라 에서 으로 갑니다 ㅡㅡ 좋은 곡 있어서 담기하면 맨 밑으로 자동 추가 됩니다	0
257	맨위로 자동으로 될수 있게 아니면 설정에서 선택할수 있게 해주세요	0
258	이것만이라도 얼른 고쳐주세요	0
259	지니는 타사 앱을 안하는 것 같다 업데이트 요청해도 바로 움직이지도 않고 개선안되면 통신사 할인이고 뭐고 갈아타야겠다 싫어하는 곡 아티스트 필터링 기능 없음	0
260	차트에 껴진 싫어하는 곡 때문에 전체재생할 수 없음	0
261	환경별 음질 설정 불가능 에서 데이터소모량 때문에 저음질을 에선 고음질을 택하려면 매번 설정 변경해야함	0
262	선곡센스 구림 기가지니 사용 중인데 잔잔한 음악 틀어달라니 락발라드에 랩에 아주 환장할 선곡만 해준다 여러 스트리밍 앱 사용했지만 이렇게 선곡 센스 구린데는 없었다	0
263	또 자동응답처럼 담당부서에 의견전달하겠다하실꺼면 답변하지마시라 개선일정을 알려주면 좋겠다	0
264	정말 다른기능은 나쁜점 없이 좋지만 음악을 듣고 찾는 기능이 매우매우매우 최악입니다	0
265	길거리를 지나다 좋은노래가 들어도 못찾는 일이 수십번 있습니다	0
266	똑같은 환경에서 음악찾기를 해보았는데 다른음악어플 네이버뮤직 같은경우 초안에 음악을 찾을 수 있었지만 지니의 경우 노래가 끝나도록 찾지 못합니다 음원 이외의 소리가 첨가되면 아예 못찾는것 같습니다	0
267	차라리 노래의 가사를 기억해서 가사로 찾아보는게 빠를정도입니다	0
268	현재 년정도 지니를 사용하고 있지만 스트리밍은 지니로 노래찾기는 다른음악어플을 사용하는 불편을 겪고있습니다	0
269	이후에도 계속 이러한 불편함이 계속된다면 더 이상 불편함을 감수하지 않을것 입니다	0
270	갤럭시 에서 지니뮤직 앱을 사용 중입니다	0
271	항상 잘 사용하고 있습니다	1
272	그렇지만 네트워크에 정상적으로 연결되었는데도 곡 재생할 때 가끔씩 앨범 커버 사진이 뜨지 않는 오류가 생기고 최근에는 앨범커버 사진이 형체를 거의 못 알아보는 초저화질로 뜰 때도 있었습니다	0
273	결론은 앞에서 언급한 대로 곡 재생 시 앨범 커버 사진이 정상적으로 뜨지 않는 오류가 앱 서버 시스템의 오류로부터 나온다면 이를 개선해주셨으면 합니다	0
274	왜 업데이트를 했는데 점점 기능이 다운 되는지 모르겠습니다	0
275	플레이리스트에 음원을 추가 할 경우 저장위치 설정 기능이 없습니다	0
276	따라서 해당 플레이리스트의 목록 가장 아래까지 내려가 원하는 음원을 클릭하여 맨 위버튼을 통해 끌어 올리는 번거로움이 매번 발생했습니다	0
277	이러한 작업을 하지 않으면 플레이리스트 재생 시 매번 같은오래 된 노래부터 재생이 되는 지루함이 동반됩니다	0
278	이번 업데이트를 통해 상기와 같은 맨 위 버튼 그리고 맨 아래버튼도 사라져 버려서 더 많은 불편함이 생겨버렸네요	0
279	혹여나 기능이 존재하오나 제가 미처 파악하지 못한 상황이라면 방법을 알려주세요	0
280	제발 노래 다른걸로 바뀌거나 종료할 때 페이드 아웃 점점 작아지는거좀 없애주고 바로 끊기게해주세요	0
281	너무 답답해요	0
282	휴대폰 잠금화면으로 사용할 때 음악 목록으로 볼 수 있게 해주시고 노래 뒤로가기 전곡재생 누를때 노래 얼마 지나지도 않았는데 바로 이전곡으로 안들어가지고 지금 재생중인 노래가 처음부터 나오는것도 너무 불편해요	0
283	블루투스 이어폰으로 조작하는데 몇 번을 눌러도 이전음악으로 바뀌지 않는 경우가 있어요	0
284	그리고 랩 힙합 음악에 가사 제공되지 않는게 너무 많습니다	0
285	제공된다 하더라도 음악에 맞춰 가사 보여지는게 안돼서 불편해요	0
286	멜론은 힙합도 다 가사제공됐는데 이 네가지만 개선된다면 연동돼서 저렴하게 쓸수있어서 좋은 것 같아요	0
287	멜론만 쓰다 갈아탔는데 네가지때문에 너무 불편합니다	0
288	업데이트해야될 때가됬나 했는데 그렇지도않고 앱이 자꾸 멈추고 끊기고 음악을 듣다가도 흥이깨지는데요 다음곡 넘어가고 수동으로 곡 바꾸면 기존에 나오던 음악이 그대로 나오는경우도 있고 중복플레이 와이파이도 안키고 데이터쓰는데 이정도면 꾸준히 이용권 결제해서 쓰는데 참다참다 한계를 느껴서 글씁니다 빠르게 개선해주셔야 될 것 같아요	0
289	이번 업데이트된 디자인이 깔끔해져서 굉장히 마음에 드네요 ㅎㅎㅎ	1
290	전체적으로 앱사용하며 굉장히 만족중입니다	1
291	그런데 한가지 개선되었으면 하는점이 있다면 재생목록을 최대 곡 까지만 한정되어있다는 점이 불편해요ㅠㅠ	0
292	노래를 많이 듣는편이라 곡이 항상 넘어가는 편인데 지니 사용후에는 곡 이상 들을수 없어서 조금 안타깝네요ㅠㅠ	0
293	재생목록 수 제한을 없애주실 수 는 없으신가욤ㅠㅠ	0
294	일단 노래가 다른 앱들에 비해 너무 적고요 아티스트 차단기능같은게 없어서 무지성 스밍으로 올라오는 노래들로 차트가 난리가 났습니다	0
295	현재에도요 그리고 오류가 너무 자주 한 번 일어나면 오랫동안 생겨요	0
296	플레이리스트에 사진을 넣으려고만 하면 초기화된다든지 그 외에도 문제점이 너무 많아요	0
297	비추입니다	0
298	멜론쓰세요	0
299	일부 주소 와이파이가 차단된 환경에서 이 앱을 주로 사용하고 있어서 다운로드로 노래를 다운받아 잘 이용하고 있었는데 한 한두 달 전 쯤 부터 재생 버튼을 클릭하면 서버 응답이 원활하지 않습니다	0
300	라는 문구가 함께 뜨면서 와이파이를 켠 상태로는 다운로드한 음악이 재생이 안 돼요 그 전까지는 아무 문제 없었음	0
301	와이파이 문제는 아닌게 제가 안드로이드 기반 기기갤럭시탭와 기기아이폰를 둘다 사용하고 있는데 애플 기기로는 와이파이 켜고도 저장곡 재생이 잘 되거든요	0
302	그리고 저장곡 재생이면 애초에 와이파이 연결 여부와는 관계없이 잘 되어야 하는 게 맞지 않나요	0
303	애플 기기에서는 문제없이 잘 되는 걸 보면 안드로이드 앱 버그인 듯 한데 개선부탁드립니다 수정 어제 와이파이를 끄고 다시 사용해본 결과 네트워크에 연결되어 있지 않다고 메시지가 뜨면서 와이파이를 꺼도 저장곡만 재생이 안 되네요	0
304	진짜 뭐하자는 건지 지니 년 넘게 썼는데 스포티파이로 갈아탈 때가 된거같네요	0
305	앱 자체는 그냥 음악 스트리밍 앱인줄 알았는데 라디오 같은 컨텐츠도 있고 좋습니다	1
306	개선이 필요해보이는 부분 몇 개 언급해볼께요	0
307	마이앨범에서 노래 삭제를 하려면 우측 상단 편집버튼 누른 후 삭제를 하고 완료를 눌러야 반영이 되는데 재생목록에서 곡 제거할 때처럼 간편하게 바꿔주셨음합니다	0
308	합니다	0
309	이 점 개선해주신다면 마이앨범 관리할 때 훨씬 수월할 것 같습니다	0
310	멈춤현상이 잦습니다	0
311	음악 플레이 후 홈버튼 눌러서 백그라운드 모드로 감상하다 다시 어플 들어가면 처음 재생한 노래 앨범 커버에서 멈춰있는 경우가 많아요	0
312	이 문제는 멜론 이용시에는 없었는데 아쉽더군요 안좋은 말만 썼는데	0
313	차량과 블루투스 연결해서 감상할 때도 목록은 그대로이고 음악만 바뀌는 경우도 빈번하구요	0
314	멜론보다 좋은 점은 단연 가격이고 인터페이스도 깔끔해서 나름 만족스럽게 이용하고는 있습니다	1
315	차후 업데이트시 제 의견이 반영되길 희망하면서 리뷰 마치겠습니다	0
316	전반적으로 만족하며 사용하고 있습니다	1
317	개선사항이랄까 기능추가 요청이랄까별로 듣고 싶지 않은 가수나 노래를 순위나 플레이리스트 추천에서 볼 수 없게 하는 기능을 넣었으면 좋겠습니다	0
318	인기순위대로 듣거나 플레이리스트 추천 기능을 많이 사용하는데 싫어하는 가수의 노래나 좋아하지 않는 노래를 리스트에서 빼는 게 귀찮네요	0
319	다른 사용자분들이 리뷰로 말씀드렸듯이 제 휴대전화에서도 댓글을 남기려하면 사용자정보가 유효하지 않다는 알림이 매번 뜹니다	0
320	여러 기기를 사용하면 그런 안내가 뜬다는 답변이 있던데 저는 지니 아이디를 제 휴대전화로밖에 사용하지않아요	0
321	게다가 최근들어 오류가 너무 많습니다	0
322	노래를 듣다가 다른곡을 클릭했는데 재생표시는 뜨면서 원래 재생중이던 노래가 계속 이어서나오고 방금은 그마저도 꺼지지도 않아서 표시를 눌러서 음악을 종료하고도 다음곡 앞부분 재생되다가 겨우 꺼졌어요	0
323	수정바랍니다	0
324	디자인이적인 측면에서 지니가 제일 깔끔해요	1
325	지니뮤직이 모든게 최고였지만 최근에 업데이트 하면서 다른걸 따라하면서 아쉬운 부분이 보이네요 중복곡을 추가하면 예전에 지니는 중복곡을 제외한 노래들이 리스트에 추가되어서 아주 좋았습니다	1
326	그런데 업데이트 후에는 기존 중복곡을 삭제하고 마지막 리스트에 새로 추가가 되어 재생리스트가 뒤바껴 매우 안좋습니다	0
327	지니 강점중에 하나라고 생각한 부분을 다른거에 따라가다니 원래대로 하거나 선택사항으로 유저가 고를수 있게 했으면 좋겠네요	0
328	좋은건 음질 밖에 다른 음악 어플에서 고음질을 지원한다면 즉시 갈아탈 것이다	0
329	업데이트하면서 다른거 모르겠는데 타이머기능이 문제임	0
330	항상 분뒤에 끄는데 설정할때마다 로 맞춰야하는게 너무 불편함 제발 빨리 개선 좀 그리고 굿모닝알람에서 내가 선택한곡 이 기능은 왜이렇게 복잡하게 만든거임	0
331	그냥 그 곡에서 바로 알람곡으로 설정할 수 있게 빠른 시일 내에 고쳐놓으삼 지니는 뒷일 생각안하고 업데이트하기로 참 유명한 듯 ㅉㅉ	0
332	멜론 벅스 지니 등 다양한 음악 어플을 써봤지만 지니만큼 어플의 안정성이 떨어지는건 처음보네요	0
333	다른 곡으로 넘길때 자주 노래 재생이 멈추는건 기본이고 아예 오류로 노래 재생자체가 안되서 휴대폰을 껐다	0
334	킨적만 수십번이네요	0
335	다른 기능을 추가하고 그럴 시간에 어플 안정성이나 좀 신경썼으면 좋겠습니다	0
336	지니에서 노래들은지 몇년이 되어가지만 옛날보다 어플은 퇴보하는 느낌이네요 노래 재생 자체에 있어서의 어플은 불안정성은 정말 큰 결점이라는 것을 인지해주셨으면 좋겠습니다	0
337	노트 사용중 엠넷 멜론에 비해 앱 속도가 상당히 느리고 버벅거림 곡의 정보를 서버를 통해 받아오는 앱 개발자의 능력을 볼 수 있다 의미가 도 없다 메뉴 열었다 하면 서버와 통신한다 다른 기기에서 동시 재생도 안되는데 굳이 다른 기기에서 로그인 했다고 다시 로그인 하는 저질 스러운 인증시스템을 가지고있다ㅋㅋㅋㅋ	0
338	메이저 음악 어플 아닌게 확실하다 엠넷 웹플레이어선 스튜디오 품질로 제공하고 인증오류 없네요 갈아타고 암이 나았습니다	0
339	신곡 듣거나 지니추천 리스트 받아서 노래 들으면 곡 카테고리 현재재생목록 으로 들어가게 하지 말고 라디오 카테고리나 다른 카테고리로 들어가면 좋을 것 같아요	0
340	추천 리스크 최소 곡인데 한번 듣고 일일이 재생목록 편집하기가 번거로워요 보통 재생목록은 지금 듣고 싶은 애정곡들만 많이 담으니까요 그리고 전에는 휴대폰에 저장된 파일들도 플레이리스트에 담을 수 있어서 너무 좋았는데 업데이트 되면서 그 기능이 사라졌네요 플리에 못담아요ㅠㅠ	0
